tensor([[[[0.5556]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4139]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4574]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3931]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3985]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5028]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4530]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3299]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4978]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4073]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4752]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4180]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4900]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3995]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4804]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4101]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4670]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4656]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4688]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4620]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4384]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3528]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4347]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4361]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4175]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4061]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3613]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5128]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4476]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3993]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5022]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5417]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3998]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4398]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4420]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4949]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4167]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4882]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4603]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5202]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4140]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4140]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4992]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4261]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4561]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4435]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3517]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4119]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5141]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4163]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4871]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4352]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4903]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3922]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4226]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4554]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4008]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4930]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4433]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5151]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3725]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4719]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4323]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3181]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4327]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3807]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3318]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3659]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3470]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5724]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4244]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4566]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4293]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4582]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4343]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3972]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4889]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4125]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4745]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4352]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4366]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3815]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5407]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3784]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3983]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4211]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4243]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5466]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4637]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4232]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5041]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4827]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3959]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4785]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5648]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4660]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4737]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4218]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4360]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3924]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3876]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4608]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4088]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3915]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4653]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4174]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5662]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4315]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4736]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5011]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4189]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4057]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4633]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4503]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4008]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4727]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4549]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4221]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4053]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4469]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4707]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5202]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4711]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5221]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3948]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4102]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4338]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3934]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4391]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5006]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3885]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4280]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4500]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5545]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3643]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4203]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4093]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3971]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3994]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4515]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4944]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4887]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4974]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4868]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4177]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4712]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4263]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4274]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4704]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4054]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3686]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3669]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4851]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5353]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4697]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4229]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4219]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4053]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4592]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5044]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4008]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5039]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4363]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3780]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5771]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3711]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4694]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4272]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4576]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4537]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3566]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5062]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3772]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4719]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4154]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4572]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3316]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4448]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4208]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4857]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4302]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4765]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4736]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5218]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4473]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4114]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4621]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4591]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4540]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5136]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4157]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3963]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5456]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4342]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5122]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3674]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4473]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4202]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4188]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4621]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4758]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3215]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4945]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4138]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3736]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4141]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4797]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4352]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4376]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4494]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5092]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3993]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5064]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5060]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3984]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4443]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3855]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3742]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4330]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4032]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4297]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4470]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4446]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4648]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3670]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4552]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3657]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4474]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4045]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4815]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4117]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3961]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4807]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3935]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4387]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4455]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4123]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4048]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4444]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4278]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.2883]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3821]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4298]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5545]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3358]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3982]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4527]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3863]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5345]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4719]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4760]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4057]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3954]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3684]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4087]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4033]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4654]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4211]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4118]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4272]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3548]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4712]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4000]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4416]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4463]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3846]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4496]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4736]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4717]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4417]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4630]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3732]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3185]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4373]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4899]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5408]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4636]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4365]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4447]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4726]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3896]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3881]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4242]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3693]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4221]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3698]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4165]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4026]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4209]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4360]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4424]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4880]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4193]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3990]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4781]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5133]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3808]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4092]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4551]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3887]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5477]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5858]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4689]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4534]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4454]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3414]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4373]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4988]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5553]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4086]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3664]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4318]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3490]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4744]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3649]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4412]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4214]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3866]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4325]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4496]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4466]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3422]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4080]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4669]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4708]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3766]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4466]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4189]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4451]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4699]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3822]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3544]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4282]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3975]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3982]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4212]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4242]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3798]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4347]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4412]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3681]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4267]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5371]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5136]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3977]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4198]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4197]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4192]]]], device='cuda:0', grad_fn=<AddBackward0>)
